Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Bangladesh,BGD,1963,Land area (sq. km),AG.LND.TOTL.K2,130170
Bangladesh,BGD,1962,Land area (sq. km),AG.LND.TOTL.K2,130170
Bangladesh,BGD,1961,Land area (sq. km),AG.LND.TOTL.K2,130170
Bangladesh,BGD,2010,Rural land area (sq. km),AG.LND.TOTL.RU.K2,123889.625
Bangladesh,BGD,2000,Rural land area (sq. km),AG.LND.TOTL.RU.K2,123889.625
Bangladesh,BGD,1990,Rural land area (sq. km),AG.LND.TOTL.RU.K2,123889.625
Bangladesh,BGD,2000,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.19760479041916
Bangladesh,BGD,1999,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.28022759601707
Bangladesh,BGD,1998,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.4194464158978
Bangladesh,BGD,1997,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.54946364719905
Bangladesh,BGD,1996,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.67524231183439
Bangladesh,BGD,1995,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.84435982865302
Bangladesh,BGD,1994,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.99215033301618
Bangladesh,BGD,1993,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.11615330355043
Bangladesh,BGD,1992,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.23603205947264
Bangladesh,BGD,1991,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.18433670751199
Bangladesh,BGD,1990,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.30541455160744
Bangladesh,BGD,1989,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.40762064273003
Bangladesh,BGD,1988,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.5689420153088
Bangladesh,BGD,1987,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.79371954520845
Bangladesh,BGD,1986,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.94727649819889
Bangladesh,BGD,1985,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.05944055944056
Bangladesh,BGD,1984,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.21175830157866
Bangladesh,BGD,1983,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.38321047419958
Bangladesh,BGD,1982,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.51493848857645
Bangladesh,BGD,1981,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.67768141398617
Bangladesh,BGD,1980,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.83729854182655
Bangladesh,BGD,1979,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.83856108795789
Bangladesh,BGD,1978,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.83561643835616
Bangladesh,BGD,1977,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.78271821268207
Bangladesh,BGD,1976,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.55657693149486
Bangladesh,BGD,1975,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.33552055993001
Bangladesh,BGD,1974,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.13218705508707
Bangladesh,BGD,1973,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.91315299529077
Bangladesh,BGD,1972,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.70447826563013
Bangladesh,BGD,1971,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.56874504922485
Bangladesh,BGD,1970,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.34468711101052
Bangladesh,BGD,1969,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.70261066969353
Bangladesh,BGD,1968,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.47242043266508
Bangladesh,BGD,1967,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.2439217460138
Bangladesh,BGD,1966,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.13662195953626
Bangladesh,BGD,1965,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.08237438760396
Bangladesh,BGD,1964,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.04166666666667
Bangladesh,BGD,1963,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,0.987797791981406
Bangladesh,BGD,1962,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,0.9305571711062
Bangladesh,BGD,1961,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,0.871586287042417
Bangladesh,BGD,2017,Cereal production (metric tons),AG.PRD.CREL.MT,53332244
Bangladesh,BGD,2016,Cereal production (metric tons),AG.PRD.CREL.MT,54262297
Bangladesh,BGD,2015,Cereal production (metric tons),AG.PRD.CREL.MT,55438379
Bangladesh,BGD,2014,Cereal production (metric tons),AG.PRD.CREL.MT,55241123
Bangladesh,BGD,2013,Cereal production (metric tons),AG.PRD.CREL.MT,54357477
Bangladesh,BGD,2012,Cereal production (metric tons),AG.PRD.CREL.MT,52801014
Bangladesh,BGD,2011,Cereal production (metric tons),AG.PRD.CREL.MT,52628364
Bangladesh,BGD,2010,Cereal production (metric tons),AG.PRD.CREL.MT,51862850
Bangladesh,BGD,2009,Cereal production (metric tons),AG.PRD.CREL.MT,49735853
Bangladesh,BGD,2008,Cereal production (metric tons),AG.PRD.CREL.MT,48946800
Bangladesh,BGD,2007,Cereal production (metric tons),AG.PRD.CREL.MT,44841300
Bangladesh,BGD,2006,Cereal production (metric tons),AG.PRD.CREL.MT,42044685
Bangladesh,BGD,2005,Cereal production (metric tons),AG.PRD.CREL.MT,41146756
Bangladesh,BGD,2004,Cereal production (metric tons),AG.PRD.CREL.MT,37759046
Bangladesh,BGD,2003,Cereal production (metric tons),AG.PRD.CREL.MT,40015280
Bangladesh,BGD,2002,Cereal production (metric tons),AG.PRD.CREL.MT,39341455
Bangladesh,BGD,2001,Cereal production (metric tons),AG.PRD.CREL.MT,38029335
Bangladesh,BGD,2000,Cereal production (metric tons),AG.PRD.CREL.MT,39503000
Bangladesh,BGD,1999,Cereal production (metric tons),AG.PRD.CREL.MT,36403000
Bangladesh,BGD,1998,Cereal production (metric tons),AG.PRD.CREL.MT,31577495
Bangladesh,BGD,1997,Cereal production (metric tons),AG.PRD.CREL.MT,29673515
Bangladesh,BGD,1996,Cereal production (metric tons),AG.PRD.CREL.MT,29620075
Bangladesh,BGD,1995,Cereal production (metric tons),AG.PRD.CREL.MT,27704115
Bangladesh,BGD,1994,Cereal production (metric tons),AG.PRD.CREL.MT,26325480
Bangladesh,BGD,1993,Cereal production (metric tons),AG.PRD.CREL.MT,28177410
Bangladesh,BGD,1992,Cereal production (metric tons),AG.PRD.CREL.MT,28516927
Bangladesh,BGD,1991,Cereal production (metric tons),AG.PRD.CREL.MT,28326730
Bangladesh,BGD,1990,Cereal production (metric tons),AG.PRD.CREL.MT,27746673
Bangladesh,BGD,1989,Cereal production (metric tons),AG.PRD.CREL.MT,27886213
Bangladesh,BGD,1988,Cereal production (metric tons),AG.PRD.CREL.MT,24449929
Bangladesh,BGD,1987,Cereal production (metric tons),AG.PRD.CREL.MT,24304321
Bangladesh,BGD,1986,Cereal production (metric tons),AG.PRD.CREL.MT,24266331
Bangladesh,BGD,1985,Cereal production (metric tons),AG.PRD.CREL.MT,24134965
Bangladesh,BGD,1984,Cereal production (metric tons),AG.PRD.CREL.MT,23256274
Bangladesh,BGD,1983,Cereal production (metric tons),AG.PRD.CREL.MT,22990185
Bangladesh,BGD,1982,Cereal production (metric tons),AG.PRD.CREL.MT,22339648
Bangladesh,BGD,1981,Cereal production (metric tons),AG.PRD.CREL.MT,21591389
Bangladesh,BGD,1980,Cereal production (metric tons),AG.PRD.CREL.MT,21698327
Bangladesh,BGD,1979,Cereal production (metric tons),AG.PRD.CREL.MT,19658591
Bangladesh,BGD,1978,Cereal production (metric tons),AG.PRD.CREL.MT,19984399
Bangladesh,BGD,1977,Cereal production (metric tons),AG.PRD.CREL.MT,19772481
Bangladesh,BGD,1976,Cereal production (metric tons),AG.PRD.CREL.MT,17908126
Bangladesh,BGD,1975,Cereal production (metric tons),AG.PRD.CREL.MT,19322564
Bangladesh,BGD,1974,Cereal production (metric tons),AG.PRD.CREL.MT,17105414
Bangladesh,BGD,1973,Cereal production (metric tons),AG.PRD.CREL.MT,18021512
Bangladesh,BGD,1972,Cereal production (metric tons),AG.PRD.CREL.MT,15323537
Bangladesh,BGD,1971,Cereal production (metric tons),AG.PRD.CREL.MT,15088878
Bangladesh,BGD,1970,Cereal production (metric tons),AG.PRD.CREL.MT,16905215
Bangladesh,BGD,1969,Cereal production (metric tons),AG.PRD.CREL.MT,18187398
Bangladesh,BGD,1968,Cereal production (metric tons),AG.PRD.CREL.MT,17160028
Bangladesh,BGD,1967,Cereal production (metric tons),AG.PRD.CREL.MT,16876448
Bangladesh,BGD,1966,Cereal production (metric tons),AG.PRD.CREL.MT,14464297
Bangladesh,BGD,1965,Cereal production (metric tons),AG.PRD.CREL.MT,15852140
Bangladesh,BGD,1964,Cereal production (metric tons),AG.PRD.CREL.MT,15842004
Bangladesh,BGD,1963,Cereal production (metric tons),AG.PRD.CREL.MT,16042664
Bangladesh,BGD,1962,Cereal production (metric tons),AG.PRD.CREL.MT,13408128
Bangladesh,BGD,1961,Cereal production (metric tons),AG.PRD.CREL.MT,14523696
Bangladesh,BGD,2016,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,146.42
Bangladesh,BGD,2015,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,142.79
Bangladesh,BGD,2014,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,142.45
Bangladesh,BGD,2013,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,138.16
Bangladesh,BGD,2012,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,135.53
Bangladesh,BGD,2011,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,135.07
Bangladesh,BGD,2010,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,130.52
Bangladesh,BGD,2009,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,123.08
Bangladesh,BGD,2008,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,122.16
Bangladesh,BGD,2007,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,113.06
Bangladesh,BGD,2006,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,106.65
Bangladesh,BGD,2005,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,103.06
Bangladesh,BGD,2004,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,90.29
Bangladesh,BGD,2003,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,92.86
Bangladesh,BGD,2002,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,90.56
Bangladesh,BGD,2001,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,88.29
Bangladesh,BGD,2000,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,90.6
Bangladesh,BGD,1999,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,84.26
Bangladesh,BGD,1998,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,73.25
Bangladesh,BGD,1997,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,70.67
Bangladesh,BGD,1996,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,70.06
Bangladesh,BGD,1995,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,66.21
Bangladesh,BGD,1994,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,63.9
Bangladesh,BGD,1993,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,67.19
Bangladesh,BGD,1992,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,67.95
Bangladesh,BGD,1991,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,67.33
Bangladesh,BGD,1990,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,65.77
Bangladesh,BGD,1989,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,65.44
Bangladesh,BGD,1988,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,59.16
Bangladesh,BGD,1987,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,59.1
Bangladesh,BGD,1986,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,59.94
Bangladesh,BGD,1985,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,59.15
Bangladesh,BGD,1984,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,56.73
Bangladesh,BGD,1983,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,56.48
Bangladesh,BGD,1982,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,55.21
Bangladesh,BGD,1981,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,53
Bangladesh,BGD,1980,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,53.47
Bangladesh,BGD,1979,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,50.26
Bangladesh,BGD,1978,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,51.31
Bangladesh,BGD,1977,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,50.29
Bangladesh,BGD,1976,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,46.43
Bangladesh,BGD,1975,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,48.96
Bangladesh,BGD,1974,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,43.83
Bangladesh,BGD,1973,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,46.36
Bangladesh,BGD,1972,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,41.45
Bangladesh,BGD,1971,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,41.53
Bangladesh,BGD,1970,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,46.12
Bangladesh,BGD,1969,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,49.14
Bangladesh,BGD,1968,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,46.63
Bangladesh,BGD,1967,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,46.18
Bangladesh,BGD,1966,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,40.32
Bangladesh,BGD,1965,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,42.58
Bangladesh,BGD,1964,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,41.76
Bangladesh,BGD,1963,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,41.89
Bangladesh,BGD,1962,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,36.83
Bangladesh,BGD,1961,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,39.19
Bangladesh,BGD,2016,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,145.31
Bangladesh,BGD,2015,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,141.72
Bangladesh,BGD,2014,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,140.96
Bangladesh,BGD,2013,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,135.01
Bangladesh,BGD,2012,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,132.49
Bangladesh,BGD,2011,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,131.7
Bangladesh,BGD,2010,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,128.5
Bangladesh,BGD,2009,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,121.31
Bangladesh,BGD,2008,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,120.23
Bangladesh,BGD,2007,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,112.01
Bangladesh,BGD,2006,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,106.11
Bangladesh,BGD,2005,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,102.9
Bangladesh,BGD,2004,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,90.98
Bangladesh,BGD,2003,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,92.95
Bangladesh,BGD,2002,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,90.42
Bangladesh,BGD,2001,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,87.89
Bangladesh,BGD,2000,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,89.9
Bangladesh,BGD,1999,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,84.68
Bangladesh,BGD,1998,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,74.23
Bangladesh,BGD,1997,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,71.5
Bangladesh,BGD,1996,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,70.66
Bangladesh,BGD,1995,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,67
Bangladesh,BGD,1994,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,64.18
Bangladesh,BGD,1993,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,66.89
Bangladesh,BGD,1992,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,67.06
Bangladesh,BGD,1991,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,66.22
Bangladesh,BGD,1990,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,65.58
Bangladesh,BGD,1989,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,64.84
Bangladesh,BGD,1988,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,59.01
Bangladesh,BGD,1987,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,58.09
Bangladesh,BGD,1986,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,57.99
Bangladesh,BGD,1985,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,57.3
Bangladesh,BGD,1984,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,55.38
Bangladesh,BGD,1983,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,55.06
Bangladesh,BGD,1982,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,53.82
Bangladesh,BGD,1981,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,51.76
Bangladesh,BGD,1980,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,52.07
Bangladesh,BGD,1979,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,51.1
Bangladesh,BGD,1978,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,51.52
Bangladesh,BGD,1977,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,49.74
Bangladesh,BGD,1976,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,46.57
Bangladesh,BGD,1975,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,48.77
Bangladesh,BGD,1974,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,44.08
Bangladesh,BGD,1973,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,45.57
Bangladesh,BGD,1972,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,41.14
Bangladesh,BGD,1971,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,41.94
Bangladesh,BGD,1970,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,45.19
Bangladesh,BGD,1969,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,47.48
Bangladesh,BGD,1968,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,45.6
Bangladesh,BGD,1967,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,44.55
Bangladesh,BGD,1966,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,39.32
Bangladesh,BGD,1965,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,41.08
Bangladesh,BGD,1964,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,40.81
Bangladesh,BGD,1963,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,40.53
Bangladesh,BGD,1962,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,35.62
Bangladesh,BGD,1961,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,37.35
Bangladesh,BGD,2016,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,135.88
Bangladesh,BGD,2015,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,135.27
Bangladesh,BGD,2014,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,130.29
Bangladesh,BGD,2013,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,124.46
Bangladesh,BGD,2012,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,122.66
Bangladesh,BGD,2011,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,117.92
Bangladesh,BGD,2010,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,114.33
Bangladesh,BGD,2009,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,108.57
Bangladesh,BGD,2008,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,108.92
Bangladesh,BGD,2007,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,105.65
Bangladesh,BGD,2006,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,103.07
Bangladesh,BGD,2005,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,101.1
Bangladesh,BGD,2004,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,95.83
Bangladesh,BGD,2003,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,93.56
Bangladesh,BGD,2002,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,90.14
Bangladesh,BGD,2001,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,86.28
Bangladesh,BGD,2000,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,84.31
Bangladesh,BGD,1999,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,82.19
Bangladesh,BGD,1998,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,80.06
Bangladesh,BGD,1997,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,80.54
Bangladesh,BGD,1996,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,75.83
Bangladesh,BGD,1995,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,72.56
Bangladesh,BGD,1994,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,69.79
Bangladesh,BGD,1993,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,66.19
Bangladesh,BGD,1992,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,63.32
Bangladesh,BGD,1991,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,61.23
Bangladesh,BGD,1990,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,65.81
Bangladesh,BGD,1989,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,62.22
Bangladesh,BGD,1988,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,61.3
Bangladesh,BGD,1987,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,58.84
Bangladesh,BGD,1986,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,57.17
Bangladesh,BGD,1985,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,55.25
Bangladesh,BGD,1984,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,50.89
Bangladesh,BGD,1983,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,50.87
Bangladesh,BGD,1982,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,49.42
Bangladesh,BGD,1981,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,47.95
Bangladesh,BGD,1980,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,46.8
Bangladesh,BGD,1979,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,64.32
Bangladesh,BGD,1978,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,62.13
Bangladesh,BGD,1977,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,53.83
Bangladesh,BGD,1976,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,53.14
Bangladesh,BGD,1975,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,50.72
Bangladesh,BGD,1974,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,49.67
Bangladesh,BGD,1973,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,48.64
Bangladesh,BGD,1972,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,49.16
Bangladesh,BGD,1971,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,49.05
Bangladesh,BGD,1970,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,49.11
Bangladesh,BGD,1969,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,47.6
Bangladesh,BGD,1968,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,45.99
Bangladesh,BGD,1967,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,44.69
Bangladesh,BGD,1966,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,43.42
Bangladesh,BGD,1965,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,42.84
Bangladesh,BGD,1964,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,41.85
Bangladesh,BGD,1963,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,40.19
Bangladesh,BGD,1962,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,38.82
Bangladesh,BGD,1961,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,37.11
Bangladesh,BGD,2018,Surface area (sq. km),AG.SRF.TOTL.K2,147630
Bangladesh,BGD,2017,Surface area (sq. km),AG.SRF.TOTL.K2,147630
Bangladesh,BGD,2016,Surface area (sq. km),AG.SRF.TOTL.K2,147630
Bangladesh,BGD,2015,Surface area (sq. km),AG.SRF.TOTL.K2,147630
Bangladesh,BGD,2014,Surface area (sq. km),AG.SRF.TOTL.K2,147630
Bangladesh,BGD,2013,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,2012,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,2011,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,2010,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,2009,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,2008,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,2007,Surface area (sq. km),AG.SRF.TOTL.K2,148460
